Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID,Symbol,Gender
Lipman ben Michel Kohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-4697'>hha-4697</a>,9.950545,53.549373,1799,,,7012310,Priesterhände,Mann
Jokew ben Mosche Hakohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-1601'>hha-1601</a>,9.950545,53.549373,1800,,,7012310,Priesterhände,Mann
Mosche ben Löb ben Getschlik KaZ,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-4789'>hha-4789</a>,9.950545,53.549373,1800,,,7012310,Priesterhände,Mann
Josef ben Elijahu KaZ,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-4797'>hha-4797</a>,9.950545,53.549373,1801,,,7012310,Priesterhände,Mann
Mosche Efraim ben Seligman ben Wolf Hakohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-4798'>hha-4798</a>,9.950545,53.549373,1801,,,7012310,Priesterhände,Mann
Jokew Mosche ben Awraham Kohen Schiff,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-4725'>hha-4725</a>,9.950545,53.549373,1803,,,7012310,Priesterhände,Mann
Chajim ben Josef Deiern,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-4727'>hha-4727</a>,9.950545,53.549373,1803,,,7012310,Priesterhände,Mann
Refael Hakohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-1250'>hha-1250</a>,9.950545,53.549373,1803,,,7012310,Priesterhände,Mann
Jokkel ben Mosche Sturm,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-4731'>hha-4731</a>,9.950545,53.549373,1803,,,7012310,Priesterhände,Mann
Pinchas Seligman ben Binjamin Wolf Hakohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-5099'>hha-5099</a>,9.950545,53.549373,1805,,,7012310,Priesterhände,Mann
Ber ben Izek Kohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-5052'>hha-5052</a>,9.950545,53.549373,1807,,,7012310,Priesterhände,Mann
Michel ben Leser KaZ,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-4679'>hha-4679</a>,9.950545,53.549373,1808,,,7012310,Priesterhände,Mann
Natan ben Meir Hakohen (Nathan Meyer [Strelitz]),Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-4521'>hha-4521</a>,9.950545,53.549373,1814,,,7012310,Priesterhände,Mann
Jizchak Izek ben Awraham Bukim,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-5310'>hha-5310</a>,9.950545,53.549373,1817,,,7012310,Priesterhände,Mann
Salman ben Meir ben Wolf Kohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-3854'>hha-3854</a>,9.950545,53.549373,1819,,,7012310,Priesterhände,Mann
Chajim ben Schlomo Salman Hakohen Windmühl,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-4959'>hha-4959</a>,9.950545,53.549373,1821,,,7012310,Priesterhände,Mann
Jehuda (Lion Isaac Schiff),Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-4558'>hha-4558</a>,9.950545,53.549373,1821,,,7012310,Priesterhände,Mann
Michel ben Schlomo Salman Kohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-4536'>hha-4536</a>,9.950545,53.549373,1825,,,7012310,Priesterhände,Mann
Jizchak Eisek ben Mosche ben Michel (Isaac Cohn),Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-4564'>hha-4564</a>,9.950545,53.549373,1826,,,7012310,Priesterhände,Mann
Awraham Menachem Menke ben Josef KaZ,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-5394'>hha-5394</a>,9.950545,53.549373,1827,,,7012310,Priesterhände,Mann
Hirsch Josef ben Seligman KaZ,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-4925'>hha-4925</a>,9.950545,53.549373,1828,,,7012310,Priesterhände,Mann
Izek ben Elias Kohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-4914'>hha-4914</a>,9.950545,53.549373,1830,,,7012310,Priesterhände,Mann
Mosche ben Michel KaZ,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-5004'>hha-5004</a>,9.950545,53.549373,1832,,,7012310,Priesterhände,Mann
Wolf ben Seligman Kohen (Wolff Seligmann),Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-5640'>hha-5640</a>,9.950545,53.549373,1835,,,7012310,Priesterhände,Mann
Natan ben Menke Kohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-5403'>hha-5403</a>,9.950545,53.549373,1836,,,7012310,Priesterhände,Mann
Schimon ... Hakohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-1274'>hha-1274</a>,9.950545,53.549373,1839,,,7012310,Priesterhände,Mann
Meir Zadok ben Binjamin Kohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-1419'>hha-1419</a>,9.950545,53.549373,1840,,,7012310,Priesterhände,Mann
Gawriel ben Binjamin Ka,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-4157'>hha-4157</a>,9.950545,53.549373,1845,,,7012310,Priesterhände,Mann
Jokew Josef Arie ben Meir Schiff Hakohen (Jacob Meyer Schiff),Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-5721'>hha-5721</a>,9.950545,53.549373,1846,,,7012310,Priesterhände,Mann
Josef Gutmann (Joseph Guttmann),Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-4625'>hha-4625</a>,9.950545,53.549373,1848,,,7012310,Priesterhände,Mann
Schmuel ... Hakohen (Samuel Meyer Cohen),Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-820'>hha-820</a>,9.950545,53.549373,1849,,,7012310,Priesterhände,Mann
Gerschon ben Reuwen Hakohen (Gerson Ruben Cohn),Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-1906'>hha-1906</a>,9.950545,53.549373,1849,,,7012310,Priesterhände,Mann
Menke ben Natan Kohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-1055'>hha-1055</a>,9.950545,53.549373,1853,,,7012310,Priesterhände,Mann
Elijahu ben Awraham KaZ (Elias Abr. Mar[(cus)]),Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-1985'>hha-1985</a>,9.950545,53.549373,1865,,,7012310,Priesterhände,Mann
Salman (Salomon Heimann Windmühl),Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-9399'>hha-9399</a>,9.950545,53.549373,1866,,,7012310,Priesterhände,Mann
[---] ben Hirz Hakohen (Eliod Israel),Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hha-2201'>hha-2201</a>,9.950545,53.549373,1867,,,7012310,Priesterhände,Mann
Natan ben Izek Kohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hht-89'>hht-89</a>,9.952680,53.549540,1814,,,7012310,Priesterhände,Mann
Jokew ben Chajim KaZ (Jacob Heymann Cohen),Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hht-84'>hht-84</a>,9.952680,53.549540,1815,,,7012310,Priesterhände,Mann
Mosche Hirsch ben Löb ben Getschlik KaZ,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hht-106'>hht-106</a>,9.952680,53.549540,1815,,,7012310,Priesterhände,Mann
Josef ben Manes Hakohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hht-245'>hht-245</a>,9.952680,53.549540,1821,,,7012310,Priesterhände,Mann
Chajim ben Awraham Jizchak Hakohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hht-231'>hht-231</a>,9.952680,53.549540,1822,,,7012310,Priesterhände,Mann
Ber ben Mori Hakohen (Behr Schlesinger),Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hht-309'>hht-309</a>,9.952680,53.549540,1824,,,7012310,Priesterhände,Mann
Meir ben Juda Hakohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hht-366'>hht-366</a>,9.952680,53.549540,1824,,,7012310,Priesterhände,Mann
Awraham ben Sender Hakohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hht-384'>hht-384</a>,9.952680,53.549540,1826,,,7012310,Priesterhände,Mann
Noach Gawriel ben Josef Hakohen (Gabriel Joseph Cohen),Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hht-391'>hht-391</a>,9.952680,53.549540,1826,,,7012310,Priesterhände,Mann
Izek ben Mosche Kober KaZ (Isaac Moses Cohen),Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hht-296'>hht-296</a>,9.952680,53.549540,1827,,,7012310,Priesterhände,Mann
Juda ben [Mosche] KaZ,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hht-445'>hht-445</a>,9.952680,53.549540,1828,,,7012310,Priesterhände,Mann
Sanvel ben Awraham Hakohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hht-460'>hht-460</a>,9.952680,53.549540,1829,,,7012310,Priesterhände,Mann
Josef Juspa ben Elijahu Kohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hht-552'>hht-552</a>,9.952680,53.549540,1830,,,7012310,Priesterhände,Mann
Natan ben Binjamin Kohen,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hht-553'>hht-553</a>,9.952680,53.549540,1830,,,7012310,Priesterhände,Mann
Mendel ben Mosche Mack,Hamburg-Altona,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hht-667'>hht-667</a>,9.952680,53.549540,1834,,,7012310,Priesterhände,Mann
Jizchak Joseph ben Issachar Hakohen (Isaak Kahn),Heiligenhaus,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hlh-24'>hlh-24</a>,6.924709,51.346014,1910,,,1039517,Priesterhände,Mann
Baruch ben Josef Hakohen (Bernhard Cahn),Heiligenhaus,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hlh-42'>hlh-42</a>,6.924709,51.346014,1920,,,1039517,Priesterhände,Mann
Natan ben Jekutiel Hakohen (Nathan Katz),Hellenthal-Blumenthal,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=blu-38'>blu-38</a>,6.456034,50.489872,1904,,,7213692,Priesterhände,Mann
Jizchak ben Jaakow Hakohen (Isaak Lazarus),Hennef,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hen-7'>hen-7</a>,7.267189,50.768785,1891,,,1039545,Priesterhände,Mann
Mordechai ben Mattitjahu KaZ (Marcus Matthias),Hildesheim,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hld-1004'>hld-1004</a>,9.959132,52.151509,1684,,,7005248,Priesterhände,Mann
Naftali Hirz ben Mosche Kohen,Hildesheim,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hld-1'>hld-1</a>,9.959132,52.151509,1775,,,7005248,Priesterhände,Mann
Jaakow ben Elieser KaZ (Jacob Graber),Homburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hos-35'>hos-35</a>,7.348276,49.323688,1902,,,7012377,Priesterhände,Mann
Elieser ben Jaakow KaZ (Adolf Graber),Homburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hos-86'>hos-86</a>,7.348276,49.323688,1928,,,7012377,Priesterhände,Mann
Elieser ben Schimon Hakohen (Ludwig Greilsheimer),Homburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hos-99'>hos-99</a>,7.348276,49.323688,1935,,,7012377,Priesterhände,Mann
Jizchak ben David? Hakohen (Itzig Cohn),Immenrode,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=imr-18'>imr-18</a>,10.755004,51.356179,1883,,,1041549,Priesterhände,Mann
Schlomo Zwi ben Schmuel Hakohen,Kempen,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e20-88'>e20-88</a>,6.410962,51.350149,1845,,,7005171,Priesterhände,Mann
Awraham ben Schlomo Zwi Hakohen (Abraham Kounen),Kempen,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e20-46'>e20-46</a>,6.410962,51.350149,1871,,,7005171,Priesterhände,Mann
Isaac Heymann,Krefeld (alter Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=kre-64'>kre-64</a>,6.55169,51.316734,1862,,,7005980,Priesterhände,
Adelheid Bruckmann geb. Salm,Krefeld (alter Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=kre-99'>kre-99</a>,6.55169,51.316734,1870,,,7005980,Priesterhände,
Adolph Kamp,Krefeld (alter Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=kre-116'>kre-116</a>,6.55169,51.316734,1871,,,7005980,Priesterhände,
Maximilian Heymann,Krefeld (alter Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=kre-129'>kre-129</a>,6.55169,51.316734,1873,,,7005980,Priesterhände,
Löb Dahl,Krefeld (alter Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=kre-155'>kre-155</a>,6.55169,51.316734,1877,,,7005980,Priesterhände,
Samuel Frank,Krefeld (alter Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=kre-216'>kre-216</a>,6.55169,51.316734,1884,,,7005980,Priesterhände,
Samuel Frank,Krefeld (alter Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=kre-251'>kre-251</a>,6.55169,51.316734,1887,,,7005980,Priesterhände,
Jacob Frank,Krefeld (alter Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=kre-310'>kre-310</a>,6.55169,51.316734,1892,,,7005980,Priesterhände,
Moritz Cohn,Krefeld (alter Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=kre-397'>kre-397</a>,6.55169,51.316734,1899,,,7005980,Priesterhände,
Joseph L. Cahn,Krefeld (alter Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=kre-399'>kre-399</a>,6.55169,51.316734,1899,,,7005980,Priesterhände,
Abraham Heymann,Krefeld (alter Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=kre-452'>kre-452</a>,6.55169,51.316734,1902,,,7005980,Priesterhände,
Zwi ben Jehuda Hakohen (Herz Cohen),Krefeld (neuer Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e23-263'>e23-263</a>,6.554954,51.317175,1911,,,7005980,Priesterhände,Mann
Pinchas ben Asriel Hakohen (Benjamin Cohen); Julie Cohen geb. Meyer,Krefeld (neuer Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e23-368'>e23-368</a>,6.554954,51.317175,1912,,,7005980,Priesterhände,Mann Frau
Leopold Bruckmann,Krefeld (neuer Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e23-228'>e23-228</a>,6.554954,51.317175,1915,,,7005980,Priesterhände,Mann
Schimon ben Ari David Hakohen (Simon Gostynski),Krefeld (neuer Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e23-219'>e23-219</a>,6.554954,51.317175,1916,,,7005980,Priesterhände,Mann
Perez ben Jizchak Hakohen (Bernhard Hertz),Krefeld (neuer Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e23-10'>e23-10</a>,6.554954,51.317175,1916,,,7005980,Priesterhände,Mann
Isaak Kahn; Jenny Kahn  geb. Bloch,Krefeld (neuer Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e23-110'>e23-110</a>,6.554954,51.317175,1916,,,7005980,Priesterhände,Mann Frau
Naftali ben Jehoschua Hakohen (Hermann Bruckmann),Krefeld (neuer Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e23-207'>e23-207</a>,6.554954,51.317175,1918,,,7005980,Priesterhände,Mann
Aharon ben Jehoschua Hakohen (Aron Bruckmann),Krefeld (neuer Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e23-71'>e23-71</a>,6.554954,51.317175,1924,,,7005980,Priesterhände,Mann
Arnold Marx,Krefeld (neuer Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e23-560'>e23-560</a>,6.554954,51.317175,1930,,,7005980,Priesterhände,Mann
Mosche ben Jehuda Hakohen (Moritz Jaschkowitz),Krefeld (neuer Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e23-677'>e23-677</a>,6.554954,51.317175,1978,,,7005980,Priesterhände,Mann
Mosche ben Bezalel Hakohen (Moshe Berkovicz Michail Kaplan),Krefeld (neuer Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e23-743'>e23-743</a>,6.554954,51.317175,1989,,,7005980,Priesterhände,Mann
Jaakow ben Awraham Hakohen; Bluma bat Mosche,Krefeld (neuer Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e23-744'>e23-744</a>,6.554954,51.317175,1996,,,7005980,Priesterhände,Mann Frau
Motek Lipkowicz,Krefeld (neuer Friedhof),<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e23-842'>e23-842</a>,6.554954,51.317175,2000,,,7005980,Priesterhände,
Heinrich Katz,Kusterdingen-Wankheim,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=wnk-98'>wnk-98</a>,9.100833,48.508472,1903,,,7087635,Priesterhände,Mann
Schmuel ben Naftali KaZ,Laupheim,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=lau-860'>lau-860</a>,9.884036,48.231932,1764,,,1040058,Priesterhände,Mann
Gawriel Arje ben Sch.(?) Hakohen,Laupheim,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=lau-838'>lau-838</a>,9.884036,48.231932,1811,,,1040058,Priesterhände,Mann
Hirsch Gabriel Kahn,Laupheim,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=lau-825'>lau-825</a>,9.884036,48.231932,1822,,,1040058,Priesterhände,
Jizchak Michael ben Gabriel Arje Hakohen (Michael Kohn),Laupheim,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=lau-504'>lau-504</a>,9.884036,48.231932,1856,,,1040058,Priesterhände,Mann
Schmuel ben Naftali Kohen (Samuel Kahn),Laupheim,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=lau-553'>lau-553</a>,9.884036,48.231932,1872,,,1040058,Priesterhände,Mann
Jehuda ben Jona Hakohen (John Hasenberg); Gertrude Hasenberg geb. Mayer,Laupheim,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=lau-801'>lau-801</a>,9.884036,48.231932,1945,,,1040058,Priesterhände,Mann Frau
Louis Kahn,Mönchengladbach,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e26-16'>e26-16</a>,6.428684,51.188645,1889,,,7004975,Priesterhände,Mann
Schlomo ben Jeschajahu KaZ (Salomon Katz),Mönchengladbach-Rheydt,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e27-101'>e27-101</a>,6.436269,51.168269,1931,,,7004976,Priesterhände,Mann
Jehonatan (genannt Block) ben Jaakow Schimschon KaZ,Mülheim an der Ruhr,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=mlh-5808'>mlh-5808</a>,6.902738,51.429799,1860,,,7004909,Priesterhände,Mann
Mosche ben Aharon Elieser Hakohen (Moses Cahn),Mülheim an der Ruhr,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=mlh-5812'>mlh-5812</a>,6.902738,51.429799,1861,,,7004909,Priesterhände,Mann
Elieser ben Juspa Hakohen (Lazarus Cohn),Mülheim an der Ruhr,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=mlh-5104'>mlh-5104</a>,6.902738,51.429799,1874,,,7004909,Priesterhände,Mann
Schmuel ben Chajim Juspa Hakohen (Samuel Pfahl),Mülheim an der Ruhr,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=mlh-5850'>mlh-5850</a>,6.902738,51.429799,1877,,,7004909,Priesterhände,Mann
Schlomo ben Meir Hakohen (Siegmund Hirsch),Mülheim an der Ruhr,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=mlh-5101'>mlh-5101</a>,6.902738,51.429799,1879,,,7004909,Priesterhände,Mann
Jizchak ben Elieser (Hakohen?),Mülheim an der Ruhr,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=mlh-5276'>mlh-5276</a>,6.902738,51.429799,1914,,,7004909,Priesterhände,Mann
Amalie[ Levy geb. Cohen] (Amalie Levy); Jizchak Halevi (Isidor[ Levy]); Gerschon Jaakow Halevi (Gerson Levy); Mirjam Halevi[ geb. Treidel] (Emma Levy); Helene Frank; Else[ Katz]; Moritz Katz,Mülheim an der Ruhr,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=mlh-5229'>mlh-5229</a>,6.902738,51.429799,1924,,,7004909,Priesterhände,Mann Frau
Baruch ben Schimon Hakohen (Bendix Cohn); Deile bat F[...]le (Dorothea Cohn geb. Wertheim),Mülheim an der Ruhr,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=mlh-5704'>mlh-5704</a>,6.902738,51.429799,1926,,,7004909,Priesterhände,Mann Frau
Richard Katz; Fanny Katz geb. Schwerin,Mülheim an der Ruhr,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=mlh-5540'>mlh-5540</a>,6.902738,51.429799,1935,,,7004909,Priesterhände,Mann Frau
Bernhard Cohn,Neuss,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e33-4'>e33-4</a>,6.66818,51.194797,1910,,,7004978,Priesterhände,Mann
Max Cohnen,Neuss,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e33-68'>e33-68</a>,6.66818,51.194797,1941,,,7004978,Priesterhände,Mann
Josef ben Jehonatan Kohen,Oranienburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=ora-308'>ora-308</a>,13.228051,52.750548,1832,,,1037432,Priesterhände,Mann
Schmuel ben Boas KaZ,Oranienburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=ora-201'>ora-201</a>,13.228051,52.750548,1858,,,1037432,Priesterhände,Mann
Jizchak ben Schlomo Hakohen (Isaak Cohn),Oranienburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=ora-103'>ora-103</a>,13.228051,52.750548,1873,,,1037432,Priesterhände,Mann
Awraham ben David Hakohen (Abraham Kahn),Ottweiler,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sb0-23'>sb0-23</a>,7.148328,49.405163,1892,,,1040679,Priesterhände,Mann
Jehuda Löb ben Juspa KaZ (Levi Joseph),Preußisch Oldendorf,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=pro-16'>pro-16</a>,8.479326,52.297095,1806,,,1040775,Priesterhände,Mann
Jehuda (genannt Löb KaZ) (Jacob Levi Cahen),Preußisch Oldendorf,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=pro-20'>pro-20</a>,8.479326,52.297095,1824,,,1040775,Priesterhände,Mann
Philipp Cahen,Preußisch Oldendorf,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=pro-11'>pro-11</a>,8.479326,52.297095,1848,,,1040775,Priesterhände,Mann
Issachar ben Jaakow Hakohen (Bernhard Cahen),Preußisch Oldendorf,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=pro-6'>pro-6</a>,8.479326,52.297095,1880,,,1040775,Priesterhände,Mann
Jaakow (genannt Jakob Cahen) ben Issachar Hakohen (Jacob Cahen),Preußisch Oldendorf,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=pro-42'>pro-42</a>,8.479326,52.297095,1884,,,1040775,Priesterhände,Mann
Mordechai ben David Hakohen,Rheineck-Bad Breisig,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=bbr-15'>bbr-15</a>,7.311972,50.497278,1719,,,1038315,Priesterhände,Mann
Josef ben Eisek KaZ,Rheineck-Bad Breisig,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=bbr-16'>bbr-16</a>,7.311972,50.497278,1720,,,1038315,Priesterhände,Mann
Jizchak ben Jechiel Jir'[mejahu] Hakohen,Rheineck-Bad Breisig,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=bbr-20'>bbr-20</a>,7.311972,50.497278,1727,,,1038315,Priesterhände,Mann
Arje ben Mosche Hakohen (Erich Marx),Roermond,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e54-16'>e54-16</a>,6.00037,51.182238,1978,,,7006856,Priesterhände,Mann
Zwi ben Binjamin Hakohen (Erich Gerson),Saarbrücken,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sbs-4'>sbs-4</a>,6.974967,49.230945,1910,,,7004454,Priesterhände,Mann
Jizchak ben David Hakohen (Isaak Selinger),Saarbrücken,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sb2-78'>sb2-78</a>,6.960955,49.204385,1927,,,7004454,Priesterhände,Mann
Jaakow ben Issachar Hakohen (Jakob Kahn),Saarlouis,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sb9-57'>sb9-57</a>,6.756415,49.31859,1927,,,7012686,Priesterhände,Mann
Henri Cahn; Leonie Cahn née Fribourg; Leo Cahn; Julie Cahn née Fribourg,Saarlouis,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sb9-80'>sb9-80</a>,6.756415,49.31859,1928,,,7012686,Priesterhände,Mann Frau
Arje ben Mosche Hakohen (Louis Marcus Cohn),Schmalkalden,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=smk-206'>smk-206</a>,10.439409,50.724221,1877,,,7012867,Priesterhände,Mann
Jomtow ben Elieser Hakohen Vetsburg (Jakob Vetsburg),Schnaittach,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=st3-3101'>st3-3101</a>,11.336623,49.561735,1928,,,1041127,Priesterhände,Mann
Mosche? S. Mordechai Hakohen,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-232'>sgb-232</a>,7.203499,50.801352,1696,,,7005104,Priesterhände,
Jehuda S. David aus Siegburg / Löb David,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-241'>sgb-241</a>,7.203499,50.801352,1740,,,7005104,Priesterhände,
Pinchas S. David KaZ / Binnes David Bock,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-234'>sgb-234</a>,7.203499,50.801352,1743,,,7005104,Priesterhände,
Mosche S. David KaZ / Moses Bock,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-243'>sgb-243</a>,7.203499,50.801352,1769,,,7005104,Priesterhände,
Mosche S. Jehuda KaZ Bock / Moses Löb Bock,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-246'>sgb-246</a>,7.203499,50.801352,1783,,,7005104,Priesterhände,
